X (ECEF),Y (ECEF),Z (ECEF),Northing,Easting,Elevation,dX,dY,dZ,dN,dE,dH,
-2956298.73,5075995.161,2476764.628,2544530,169716.103,19.682,-0.006,0.008,0.001,1.16E-03,-2.96E-03,9.53E-03,
-2956298.73,5075995.151,2476764.633,2544530.008,169716.108,19.676,-0.006,-0.002,0.006,6.19E-03,5.02E-03,3.53E-03,
-2956298.73,5075995.159,2476764.63,2544530.003,169716.103,19.682,-0.006,0.006,0.003,2.17E-03,-4.44E-04,8.72E-03,
-2956298.73,5075995.157,2476764.63,2544530.004,169716.105,19.68,-0.006,0.004,0.003,3.17E-03,2.31E-04,7.13E-03,
-2956298.73,5075995.163,2476764.63,2544530.002,169716.102,19.685,-0.006,0.01,0.003,1.52E-04,-1.79E-03,1.19E-02,
-2956298.73,5075995.151,2476764.635,2544530.01,169716.107,19.677,-0.006,-0.002,0.008,6.19E-03,6.86E-03,4.31E-03,
-2956298.73,5075995.159,2476764.63,2544530.003,169716.104,19.681,-0.006,0.006,0.003,2.17E-03,-4.44E-04,8.72E-03,
-2956298.73,5075995.155,2476764.633,2544530.007,169716.106,19.68,-0.006,0.002,0.006,4.18E-03,3.67E-03,6.71E-03,
-2956298.73,5075995.152,2476764.632,2544530.007,169716.107,19.677,-0.006,-0.001,0.005,5.69E-03,3.76E-03,3.94E-03,
-2956298.73,5075995.154,2476764.632,2544530.006,169716.106,19.678,-0.006,0.001,0.005,4.68E-03,3.08E-03,5.53E-03,
-2956298.73,5075995.154,2476764.631,2544530.005,169716.106,19.678,-0.006,0.001,0.004,4.68E-03,2.16E-03,5.14E-03,
-2956298.73,5075995.159,2476764.632,2544530.005,169716.104,19.682,-0.006,0.006,0.005,2.17E-03,1.40E-03,9.51E-03,
-2956298.73,5075995.157,2476764.634,2544530.007,169716.104,19.682,-0.006,0.004,0.007,3.17E-03,3.91E-03,8.70E-03,
-2956298.73,5075995.156,2476764.631,2544530.005,169716.105,19.68,-0.006,0.003,0.004,3.67E-03,1.49E-03,6.73E-03,
-2956298.73,5075995.153,2476764.631,2544530.006,169716.107,19.677,-0.006,0,0.004,5.18E-03,2.50E-03,4.34E-03,
-2956298.73,5075995.145,2476764.627,2544530.005,169716.111,19.669,-0.006,-0.008,0,9.21E-03,1.52E-03,-3.58E-03,
-2956298.73,5075995.151,2476764.631,2544530.006,169716.108,19.675,-0.006,-0.002,0.004,6.19E-03,3.18E-03,2.75E-03,
-2956298.73,5075995.156,2476764.633,2544530.007,169716.105,19.68,-0.006,0.003,0.006,3.67E-03,3.33E-03,7.51E-03,
-2956298.73,5075995.157,2476764.633,2544530.007,169716.105,19.681,-0.006,0.004,0.006,3.17E-03,2.99E-03,8.31E-03,
-2956298.73,5075995.156,2476764.631,2544530.005,169716.105,19.679,-0.006,0.003,0.004,3.67E-03,1.49E-03,6.73E-03,
-2956298.73,5075995.167,2476764.635,2544530.005,169716.1,19.689,-0.006,0.014,0.008,-1.86E-03,1.46E-03,1.70E-02,
-2956298.73,5075995.147,2476764.632,2544530.009,169716.109,19.673,-0.006,-0.006,0.005,8.20E-03,5.45E-03,-3.93E-05,
-2956298.73,5075995.153,2476764.635,2544530.009,169716.107,19.679,-0.006,0,0.008,5.18E-03,6.18E-03,5.91E-03,
-2956298.73,5075995.157,2476764.631,2544530.005,169716.105,19.68,-0.006,0.004,0.004,3.17E-03,1.15E-03,7.52E-03,
-2956298.73,5075995.158,2476764.631,2544530.004,169716.105,19.681,-0.006,0.005,0.004,2.67E-03,8.14E-04,8.32E-03,
-2956298.73,5075995.151,2476764.626,2544530.002,169716.108,19.674,-0.006,-0.002,-0.001,6.19E-03,-1.43E-03,7.98E-04,
-2956298.73,5075995.162,2476764.63,2544530.002,169716.103,19.684,-0.006,0.009,0.003,6.55E-04,-1.46E-03,1.11E-02,
-2956298.73,5075995.158,2476764.628,2544530.001,169716.104,19.68,-0.006,0.005,0.001,2.67E-03,-1.95E-03,7.15E-03,
-2956298.73,5075995.154,2476764.633,2544530.007,169716.106,19.678,-0.006,0.001,0.006,4.68E-03,4.01E-03,5.92E-03,
-2956298.73,5075995.156,2476764.627,2544530.002,169716.105,19.677,-0.006,0.003,0,3.67E-03,-2.19E-03,5.17E-03,
-2956298.73,5075995.156,2476764.633,2544530.006,169716.105,19.68,-0.006,0.003,0.006,3.67E-03,3.33E-03,7.51E-03,
-2956298.73,5075995.152,2476764.626,2544530.001,169716.107,19.675,-0.006,-0.001,-0.001,5.69E-03,-1.76E-03,1.59E-03,
-2956298.73,5075995.155,2476764.629,2544530.003,169716.105,19.678,-0.006,0.002,0.002,4.18E-03,-1.42E-05,5.15E-03,
-2956298.73,5075995.154,2476764.627,2544530.002,169716.106,19.676,-0.006,0.001,0,4.68E-03,-1.52E-03,3.58E-03,
-2956298.73,5075995.158,2476764.632,2544530.005,169716.104,19.681,-0.006,0.005,0.005,2.67E-03,1.73E-03,8.71E-03,
-2956298.73,5075995.164,2476764.636,2544530.007,169716.101,19.688,-0.006,0.011,0.009,-3.51E-04,3.39E-03,1.50E-02,
-2956298.73,5075995.158,2476764.628,2544530.002,169716.104,19.68,-0.006,0.005,0.001,2.67E-03,-1.95E-03,7.15E-03,
-2956298.73,5075995.159,2476764.633,2544530.005,169716.104,19.682,-0.006,0.006,0.006,2.17E-03,2.32E-03,9.90E-03,
-2956298.73,5075995.153,2476764.628,2544530.003,169716.107,19.676,-0.006,0,0.001,5.18E-03,-2.59E-04,3.17E-03,
-2956298.73,5075995.146,2476764.627,2544530.004,169716.11,19.67,-0.006,-0.007,0,8.71E-03,1.18E-03,-2.79E-03,
-2956298.73,5075995.151,2476764.63,2544530.005,169716.107,19.675,-0.006,-0.002,0.003,6.19E-03,2.26E-03,2.36E-03,
-2956298.73,5075995.163,2476764.633,2544530.004,169716.102,19.685,-0.006,0.01,0.006,1.52E-04,9.67E-04,1.31E-02,
-2956298.73,5075995.152,2476764.625,2544530,169716.107,19.674,-0.006,-0.001,-0.002,5.69E-03,-2.68E-03,1.20E-03,
-2956298.73,5075995.159,2476764.633,2544530.006,169716.104,19.683,-0.006,0.006,0.006,2.17E-03,2.32E-03,9.90E-03,
-2956298.73,5075995.162,2476764.636,2544530.007,169716.103,19.686,-0.006,0.009,0.009,6.55E-04,4.07E-03,1.35E-02,
-2956298.73,5075995.158,2476764.625,2544529.999,169716.104,19.679,-0.006,0.005,-0.002,2.67E-03,-4.71E-03,5.98E-03,
-2956298.73,5075995.159,2476764.627,2544530.001,169716.104,19.68,-0.006,0.006,0,2.17E-03,-3.21E-03,7.55E-03,
-2956298.731,5075995.153,2476764.635,2544530.009,169716.108,19.679,-0.007,0,0.008,6.05E-03,5.99E-03,6.37E-03,
-2956298.731,5075995.154,2476764.629,2544530.004,169716.107,19.677,-0.007,0.001,0.002,5.55E-03,1.27E-04,4.82E-03,
-2956298.731,5075995.155,2476764.63,2544530.004,169716.107,19.679,-0.007,0.002,0.003,5.04E-03,7.10E-04,6.01E-03,
-2956298.731,5075995.152,2476764.63,2544530.005,169716.108,19.676,-0.007,-0.001,0.003,6.55E-03,1.72E-03,3.62E-03,
-2956298.731,5075995.156,2476764.63,2544530.004,169716.106,19.679,-0.007,0.003,0.003,4.54E-03,3.72E-04,6.80E-03,
-2956298.731,5075995.152,2476764.628,2544530.003,169716.108,19.676,-0.007,-0.001,0.001,6.55E-03,-1.18E-04,2.84E-03,
-2956298.731,5075995.157,2476764.634,2544530.007,169716.105,19.682,-0.007,0.004,0.007,4.04E-03,3.72E-03,9.16E-03,
-2956298.731,5075995.153,2476764.63,2544530.005,169716.108,19.677,-0.007,0,0.003,6.05E-03,1.38E-03,4.42E-03,
-2956298.731,5075995.153,2476764.633,2544530.007,169716.108,19.678,-0.007,0,0.006,6.05E-03,4.15E-03,5.59E-03,
-2956298.731,5075995.149,2476764.629,2544530.005,169716.109,19.673,-0.007,-0.004,0.002,8.06E-03,1.82E-03,8.43E-04,
-2956298.731,5075995.162,2476764.629,2544530,169716.103,19.684,-0.007,0.009,0.002,1.52E-03,-2.57E-03,1.12E-02,
-2956298.731,5075995.155,2476764.634,2544530.008,169716.106,19.68,-0.007,0.002,0.007,5.04E-03,4.39E-03,7.57E-03,
-2956298.731,5075995.15,2476764.632,2544530.007,169716.109,19.675,-0.007,-0.003,0.005,7.56E-03,4.24E-03,2.81E-03,
-2956298.731,5075995.16,2476764.634,2544530.006,169716.105,19.684,-0.007,0.007,0.007,2.53E-03,2.70E-03,1.15E-02,
-2956298.731,5075995.149,2476764.628,2544530.004,169716.11,19.673,-0.007,-0.004,0.001,8.06E-03,8.95E-04,4.52E-04,
-2956298.731,5075995.157,2476764.626,2544530,169716.106,19.679,-0.007,0.004,-0.001,4.04E-03,-3.65E-03,6.03E-03,
-2956298.731,5075995.154,2476764.631,2544530.006,169716.107,19.678,-0.007,0.001,0.004,5.55E-03,1.97E-03,5.60E-03,
-2956298.731,5075995.152,2476764.634,2544530.008,169716.108,19.678,-0.007,-0.001,0.007,6.55E-03,5.40E-03,5.18E-03,
-2956298.731,5075995.167,2476764.636,2544530.006,169716.1,19.691,-0.007,0.014,0.009,-9.97E-04,2.18E-03,1.79E-02,
-2956298.731,5075995.159,2476764.632,2544530.005,169716.104,19.682,-0.007,0.006,0.005,3.03E-03,1.20E-03,9.97E-03,
-2956298.731,5075995.16,2476764.631,2544530.004,169716.104,19.683,-0.007,0.007,0.004,2.53E-03,-5.80E-05,1.04E-02,
-2956298.731,5075995.157,2476764.627,2544530.001,169716.106,19.679,-0.007,0.004,0,4.04E-03,-2.73E-03,6.42E-03,
-2956298.731,5075995.156,2476764.63,2544530.003,169716.106,19.679,-0.007,0.003,0.003,4.54E-03,3.72E-04,6.80E-03,
-2956298.731,5075995.153,2476764.631,2544530.006,169716.108,19.678,-0.007,0,0.004,6.05E-03,2.31E-03,4.81E-03,
-2956298.731,5075995.153,2476764.631,2544530.006,169716.107,19.677,-0.007,0,0.004,6.05E-03,2.31E-03,4.81E-03,
-2956298.731,5075995.164,2476764.631,2544530.002,169716.102,19.687,-0.007,0.011,0.004,5.13E-04,-1.41E-03,1.36E-02,
-2956298.731,5075995.156,2476764.633,2544530.007,169716.106,19.681,-0.007,0.003,0.006,4.54E-03,3.13E-03,7.97E-03,
-2956298.731,5075995.159,2476764.631,2544530.004,169716.105,19.683,-0.007,0.006,0.004,3.03E-03,2.80E-04,9.58E-03,
-2956298.731,5075995.159,2476764.631,2544530.003,169716.104,19.682,-0.007,0.006,0.004,3.03E-03,2.80E-04,9.58E-03,
-2956298.731,5075995.155,2476764.633,2544530.007,169716.106,19.68,-0.007,0.002,0.006,5.04E-03,3.47E-03,7.18E-03,
-2956298.731,5075995.154,2476764.627,2544530.002,169716.107,19.677,-0.007,0.001,0,5.55E-03,-1.71E-03,4.04E-03,
-2956298.731,5075995.156,2476764.625,2544529.999,169716.106,19.677,-0.007,0.003,-0.002,4.54E-03,-4.23E-03,4.85E-03,
-2956298.731,5075995.157,2476764.633,2544530.006,169716.105,19.681,-0.007,0.004,0.006,4.04E-03,2.80E-03,8.77E-03,
-2956298.731,5075995.153,2476764.636,2544530.01,169716.108,19.68,-0.007,0,0.009,6.05E-03,6.91E-03,6.76E-03,
-2956298.731,5075995.158,2476764.632,2544530.005,169716.105,19.682,-0.007,0.005,0.005,3.53E-03,1.54E-03,9.17E-03,
-2956298.731,5075995.155,2476764.63,2544530.004,169716.106,19.678,-0.007,0.002,0.003,5.04E-03,7.10E-04,6.01E-03,
-2956298.731,5075995.148,2476764.633,2544530.009,169716.11,19.674,-0.007,-0.005,0.006,8.57E-03,5.83E-03,1.61E-03,
-2956298.731,5075995.157,2476764.631,2544530.004,169716.106,19.68,-0.007,0.004,0.004,4.04E-03,9.55E-04,7.99E-03,
-2956298.731,5075995.149,2476764.631,2544530.007,169716.109,19.674,-0.007,-0.004,0.004,8.06E-03,3.66E-03,1.62E-03,
-2956298.731,5075995.15,2476764.624,2544530.001,169716.109,19.672,-0.007,-0.003,-0.003,7.56E-03,-3.13E-03,-3.16E-04,
-2956298.731,5075995.153,2476764.629,2544530.003,169716.107,19.677,-0.007,0,0.002,6.05E-03,4.64E-04,4.02E-03,
-2956298.732,5075995.149,2476764.626,2544530.002,169716.11,19.673,-0.008,-0.004,-0.001,8.93E-03,-1.14E-03,1.34E-04,
-2956298.732,5075995.161,2476764.631,2544530.003,169716.104,19.684,-0.008,0.008,0.004,2.89E-03,-5.92E-04,1.16E-02,
-2956298.732,5075995.155,2476764.629,2544530.003,169716.108,19.678,-0.008,0.002,0.002,5.91E-03,-4.07E-04,6.08E-03,
-2956298.732,5075995.158,2476764.635,2544530.008,169716.106,19.684,-0.008,0.005,0.008,4.40E-03,4.10E-03,1.08E-02,
-2956298.732,5075995.159,2476764.637,2544530.009,169716.106,19.685,-0.008,0.006,0.01,3.89E-03,5.61E-03,1.24E-02,
-2956298.732,5075995.165,2476764.633,2544530.003,169716.103,19.689,-0.008,0.012,0.006,8.74E-04,-1.02E-04,1.56E-02,
-2956298.732,5075995.163,2476764.633,2544530.004,169716.104,19.687,-0.008,0.01,0.006,1.88E-03,5.73E-04,1.40E-02,
-2956298.732,5075995.159,2476764.629,2544530.001,169716.106,19.682,-0.008,0.006,0.002,3.89E-03,-1.76E-03,9.26E-03,
-2956298.732,5075995.164,2476764.633,2544530.004,169716.103,19.687,-0.008,0.011,0.006,1.38E-03,2.36E-04,1.48E-02,
-2956298.732,5075995.16,2476764.635,2544530.007,169716.105,19.685,-0.008,0.007,0.008,3.39E-03,3.43E-03,1.24E-02,
-2956298.732,5075995.157,2476764.632,2544530.005,169716.106,19.682,-0.008,0.004,0.005,4.90E-03,1.68E-03,8.84E-03,
-2956298.732,5075995.164,2476764.63,2544530.001,169716.103,19.686,-0.008,0.011,0.003,1.38E-03,-2.53E-03,1.36E-02,
-2956298.732,5075995.161,2476764.631,2544530.003,169716.104,19.685,-0.008,0.008,0.004,2.89E-03,-5.92E-04,1.16E-02,
-2956298.732,5075995.162,2476764.633,2544530.004,169716.104,19.686,-0.008,0.009,0.006,2.38E-03,9.11E-04,1.32E-02,
-2956298.732,5075995.169,2476764.631,2544530.001,169716.1,19.691,-0.008,0.016,0.004,-1.14E-03,-3.29E-03,1.80E-02,
-2956298.732,5075995.168,2476764.639,2544530.007,169716.101,19.693,-0.008,0.015,0.012,-6.36E-04,4.41E-03,2.03E-02,
-2956298.732,5075995.163,2476764.634,2544530.005,169716.103,19.687,-0.008,0.01,0.007,1.88E-03,1.49E-03,1.44E-02,
-2956298.732,5075995.157,2476764.629,2544530.002,169716.106,19.68,-0.008,0.004,0.002,4.90E-03,-1.08E-03,7.67E-03,
-2956298.732,5075995.161,2476764.63,2544530.002,169716.104,19.684,-0.008,0.008,0.003,2.89E-03,-1.51E-03,1.12E-02,
-2956298.732,5075995.154,2476764.629,2544530.003,169716.108,19.678,-0.008,0.001,0.002,6.41E-03,-6.98E-05,5.28E-03,
-2956298.732,5075995.16,2476764.634,2544530.006,169716.105,19.684,-0.008,0.007,0.007,3.39E-03,2.51E-03,1.20E-02,
-2956298.732,5075995.164,2476764.634,2544530.004,169716.102,19.688,-0.008,0.011,0.007,1.38E-03,1.16E-03,1.52E-02,
-2956298.732,5075995.151,2476764.633,2544530.008,169716.109,19.677,-0.008,-0.002,0.006,7.92E-03,4.63E-03,4.46E-03,
-2956298.732,5075995.153,2476764.63,2544530.004,169716.109,19.677,-0.008,0,0.003,6.91E-03,1.19E-03,4.88E-03,
-2956298.732,5075995.155,2476764.629,2544530.003,169716.107,19.679,-0.008,0.002,0.002,5.91E-03,-4.07E-04,6.08E-03,
-2956298.732,5075995.152,2476764.635,2544530.009,169716.109,19.678,-0.008,-0.001,0.008,7.42E-03,6.13E-03,6.04E-03,
-2956298.732,5075995.163,2476764.636,2544530.007,169716.103,19.688,-0.008,0.01,0.009,1.88E-03,3.33E-03,1.52E-02,
-2956298.732,5075995.165,2476764.635,2544530.006,169716.103,19.689,-0.008,0.012,0.008,8.74E-04,1.74E-03,1.64E-02,
-2956298.732,5075995.163,2476764.629,2544530.001,169716.103,19.685,-0.008,0.01,0.002,1.88E-03,-3.11E-03,1.24E-02,
-2956298.732,5075995.156,2476764.63,2544530.004,169716.107,19.68,-0.008,0.003,0.003,5.40E-03,1.75E-04,7.26E-03,
-2956298.732,5075995.162,2476764.633,2544530.004,169716.104,19.686,-0.008,0.009,0.006,2.38E-03,9.11E-04,1.32E-02,
-2956298.732,5075995.156,2476764.631,2544530.005,169716.107,19.68,-0.008,0.003,0.004,5.40E-03,1.10E-03,7.66E-03,
-2956298.732,5075995.156,2476764.635,2544530.008,169716.107,19.681,-0.008,0.003,0.008,5.40E-03,4.78E-03,9.22E-03,
-2956298.732,5075995.158,2476764.631,2544530.004,169716.106,19.681,-0.008,0.005,0.004,4.40E-03,4.21E-04,9.25E-03,
-2956298.732,5075995.156,2476764.637,2544530.01,169716.107,19.683,-0.008,0.003,0.01,5.40E-03,6.62E-03,1.00E-02,
-2956298.732,5075995.15,2476764.629,2544530.005,169716.11,19.675,-0.008,-0.003,0.002,8.42E-03,1.28E-03,2.10E-03,
-2956298.732,5075995.155,2476764.632,2544530.006,169716.107,19.68,-0.008,0.002,0.005,5.91E-03,2.35E-03,7.25E-03,
-2956298.732,5075995.157,2476764.637,2544530.009,169716.106,19.684,-0.008,0.004,0.01,4.90E-03,6.28E-03,1.08E-02,
-2956298.732,5075995.154,2476764.633,2544530.007,169716.108,19.679,-0.008,0.001,0.006,6.41E-03,3.61E-03,6.85E-03,
-2956298.732,5075995.161,2476764.632,2544530.003,169716.105,19.685,-0.008,0.008,0.005,2.89E-03,3.28E-04,1.20E-02,
-2956298.732,5075995.157,2476764.63,2544530.004,169716.106,19.681,-0.008,0.004,0.003,4.90E-03,-1.62E-04,8.06E-03,
-2956298.732,5075995.163,2476764.633,2544530.004,169716.103,19.686,-0.008,0.01,0.006,1.88E-03,5.73E-04,1.40E-02,
-2956298.732,5075995.159,2476764.634,2544530.006,169716.105,19.684,-0.008,0.006,0.007,3.89E-03,2.84E-03,1.12E-02,
-2956298.732,5075995.158,2476764.632,2544530.005,169716.106,19.683,-0.008,0.005,0.005,4.40E-03,1.34E-03,9.64E-03,
-2956298.732,5075995.165,2476764.63,2544530.001,169716.102,19.687,-0.008,0.012,0.003,8.74E-04,-2.86E-03,1.44E-02,
-2956298.732,5075995.155,2476764.631,2544530.005,169716.107,19.679,-0.008,0.002,0.004,5.91E-03,1.43E-03,6.86E-03,
-2956298.732,5075995.163,2476764.63,2544530.002,169716.103,19.685,-0.008,0.01,0.003,1.88E-03,-2.19E-03,1.28E-02,
-2956298.732,5075995.155,2476764.633,2544530.007,169716.107,19.68,-0.008,0.002,0.006,5.91E-03,3.27E-03,7.64E-03,
-2956298.733,5075995.16,2476764.631,2544530.003,169716.105,19.684,-0.009,0.007,0.004,4.25E-03,-4.51E-04,1.13E-02,
-2956298.733,5075995.157,2476764.632,2544530.005,169716.108,19.682,-0.009,0.004,0.005,5.76E-03,1.48E-03,9.30E-03,
-2956298.733,5075995.154,2476764.629,2544530.003,169716.109,19.679,-0.009,0.001,0.002,7.27E-03,-2.66E-04,5.75E-03,
-2956298.733,5075995.157,2476764.632,2544530.005,169716.107,19.682,-0.009,0.004,0.005,5.76E-03,1.48E-03,9.30E-03,
-2956298.733,5075995.157,2476764.627,2544530,169716.108,19.681,-0.009,0.004,0,5.76E-03,-3.12E-03,7.35E-03,
-2956298.733,5075995.16,2476764.636,2544530.007,169716.106,19.686,-0.009,0.007,0.009,4.25E-03,4.15E-03,1.33E-02,
-2956298.733,5075995.156,2476764.634,2544530.007,169716.108,19.682,-0.009,0.003,0.007,6.27E-03,3.66E-03,9.29E-03,
-2956298.733,5075995.155,2476764.63,2544530.004,169716.108,19.679,-0.009,0.002,0.003,6.77E-03,3.16E-04,6.93E-03,
-2956298.733,5075995.158,2476764.632,2544530.005,169716.107,19.683,-0.009,0.005,0.005,5.26E-03,1.14E-03,1.01E-02,
-2956298.733,5075995.161,2476764.633,2544530.005,169716.105,19.686,-0.009,0.008,0.006,3.75E-03,1.05E-03,1.29E-02,
-2956298.733,5075995.16,2476764.633,2544530.005,169716.106,19.685,-0.009,0.007,0.006,4.25E-03,1.39E-03,1.21E-02,
-2956298.733,5075995.152,2476764.628,2544530.002,169716.11,19.677,-0.009,-0.001,0.001,8.28E-03,-5.12E-04,3.76E-03,
-2956298.733,5075995.148,2476764.634,2544530.01,169716.111,19.676,-0.009,-0.005,0.007,1.03E-02,6.36E-03,2.93E-03,
-2956298.733,5075995.165,2476764.632,2544530.002,169716.103,19.688,-0.009,0.012,0.005,1.74E-03,-1.22E-03,1.57E-02,
-2956298.733,5075995.161,2476764.633,2544530.004,169716.105,19.686,-0.009,0.008,0.006,3.75E-03,1.05E-03,1.29E-02,
-2956298.733,5075995.156,2476764.629,2544530.002,169716.108,19.68,-0.009,0.003,0.002,6.27E-03,-9.42E-04,7.34E-03,
-2956298.733,5075995.164,2476764.633,2544530.004,169716.104,19.688,-0.009,0.011,0.006,2.24E-03,3.91E-05,1.53E-02,
-2956298.733,5075995.156,2476764.63,2544530.004,169716.108,19.68,-0.009,0.003,0.003,6.27E-03,-2.13E-05,7.73E-03,
-2956298.733,5075995.165,2476764.635,2544530.005,169716.104,19.689,-0.009,0.012,0.008,1.74E-03,1.54E-03,1.68E-02,
-2956298.734,5075995.166,2476764.633,2544530.003,169716.103,19.69,-0.01,0.013,0.006,2.10E-03,-8.33E-04,1.73E-02,
-2956298.734,5075995.162,2476764.634,2544530.005,169716.106,19.687,-0.01,0.009,0.007,4.11E-03,1.44E-03,1.45E-02,
-2956298.734,5075995.159,2476764.628,2544530,169716.107,19.683,-0.01,0.006,0.001,5.62E-03,-3.07E-03,9.80E-03,
-2956298.734,5075995.167,2476764.633,2544530.002,169716.103,19.691,-0.01,0.014,0.006,1.60E-03,-1.17E-03,1.81E-02,
-2956298.734,5075995.16,2476764.633,2544530.004,169716.107,19.685,-0.01,0.007,0.006,5.12E-03,1.19E-03,1.25E-02,
-2956298.734,5075995.155,2476764.632,2544530.006,169716.109,19.681,-0.01,0.002,0.005,7.63E-03,1.96E-03,8.18E-03,
-2956298.734,5075995.157,2476764.632,2544530.005,169716.108,19.683,-0.01,0.004,0.005,6.63E-03,1.29E-03,9.77E-03,
-2956298.734,5075995.16,2476764.634,2544530.005,169716.106,19.686,-0.01,0.007,0.007,5.12E-03,2.11E-03,1.29E-02,
-2956298.734,5075995.156,2476764.636,2544530.009,169716.108,19.684,-0.01,0.003,0.009,7.13E-03,5.31E-03,1.05E-02,
-2956298.734,5075995.167,2476764.636,2544530.005,169716.103,19.692,-0.01,0.014,0.009,1.60E-03,1.59E-03,1.93E-02,
-2956298.734,5075995.153,2476764.627,2544530.001,169716.11,19.677,-0.01,0,0,8.64E-03,-1.97E-03,4.63E-03,
-2956298.734,5075995.162,2476764.631,2544530.003,169716.106,19.686,-0.01,0.009,0.004,4.11E-03,-1.32E-03,1.34E-02,
-2956298.734,5075995.167,2476764.635,2544530.004,169716.103,19.692,-0.01,0.014,0.008,1.60E-03,6.71E-04,1.89E-02,
-2956298.734,5075995.163,2476764.637,2544530.007,169716.105,19.689,-0.01,0.01,0.01,3.61E-03,3.86E-03,1.65E-02,
-2956298.734,5075995.162,2476764.631,2544530.002,169716.106,19.686,-0.01,0.009,0.004,4.11E-03,-1.32E-03,1.34E-02,
-2956298.734,5075995.16,2476764.632,2544530.004,169716.107,19.686,-0.01,0.007,0.005,5.12E-03,2.73E-04,1.22E-02,
-2956298.734,5075995.171,2476764.634,2544530.002,169716.101,19.694,-0.01,0.018,0.007,-4.18E-04,-1.60E-03,2.17E-02,
-2956298.734,5075995.165,2476764.632,2544530.002,169716.104,19.688,-0.01,0.012,0.005,2.60E-03,-1.42E-03,1.61E-02,
-2956298.734,5075995.163,2476764.635,2544530.006,169716.106,19.688,-0.01,0.01,0.008,3.61E-03,2.02E-03,1.57E-02,
-2956298.734,5075995.163,2476764.632,2544530.003,169716.105,19.688,-0.01,0.01,0.005,3.61E-03,-7.40E-04,1.45E-02,
-2956298.734,5075995.164,2476764.634,2544530.004,169716.105,19.689,-0.01,0.011,0.007,3.11E-03,7.63E-04,1.61E-02,
-2956298.735,5075995.159,2476764.635,2544530.007,169716.108,19.686,-0.011,0.006,0.008,6.49E-03,3.18E-03,1.30E-02,
-2956298.735,5075995.164,2476764.634,2544530.004,169716.106,19.69,-0.011,0.011,0.007,3.97E-03,5.66E-04,1.66E-02,
-2956298.735,5075995.167,2476764.634,2544530.003,169716.104,19.692,-0.011,0.014,0.007,2.46E-03,-4.47E-04,1.90E-02,
-2956298.735,5075995.156,2476764.629,2544530.002,169716.11,19.681,-0.011,0.003,0.002,8.00E-03,-1.34E-03,8.26E-03,
-2956298.735,5075995.158,2476764.633,2544530.005,169716.108,19.684,-0.011,0.005,0.006,6.99E-03,1.67E-03,1.14E-02,
-2956298.735,5075995.164,2476764.63,2544530,169716.106,19.688,-0.011,0.011,0.003,3.97E-03,-3.12E-03,1.50E-02,
-2956298.735,5075995.157,2476764.629,2544530.002,169716.109,19.681,-0.011,0.004,0.002,7.49E-03,-1.67E-03,9.06E-03,
-2956298.735,5075995.167,2476764.635,2544530.004,169716.104,19.692,-0.011,0.014,0.008,2.46E-03,4.74E-04,1.94E-02,
-2956298.735,5075995.159,2476764.629,2544530.001,169716.108,19.684,-0.011,0.006,0.002,6.49E-03,-2.35E-03,1.06E-02,
-2956298.735,5075995.167,2476764.635,2544530.004,169716.105,19.692,-0.011,0.014,0.008,2.46E-03,4.74E-04,1.94E-02,
-2956298.735,5075995.169,2476764.632,2544530.001,169716.103,19.692,-0.011,0.016,0.005,1.45E-03,-2.96E-03,1.98E-02,
-2956298.735,5075995.168,2476764.631,2544530,169716.104,19.691,-0.011,0.015,0.004,1.96E-03,-3.55E-03,1.86E-02,
-2956298.735,5075995.164,2476764.632,2544530.002,169716.106,19.689,-0.011,0.011,0.005,3.97E-03,-1.27E-03,1.58E-02,
-2956298.735,5075995.162,2476764.634,2544530.004,169716.106,19.688,-0.011,0.009,0.007,4.98E-03,1.24E-03,1.50E-02,
-2956298.735,5075995.154,2476764.632,2544530.006,169716.11,19.681,-0.011,0.001,0.005,9.00E-03,2.10E-03,7.85E-03,
-2956298.735,5075995.165,2476764.636,2544530.005,169716.105,19.692,-0.011,0.012,0.009,3.47E-03,2.07E-03,1.82E-02,
-2956298.735,5075995.159,2476764.635,2544530.006,169716.108,19.685,-0.011,0.006,0.008,6.49E-03,3.18E-03,1.30E-02,
-2956298.735,5075995.159,2476764.635,2544530.006,169716.108,19.686,-0.011,0.006,0.008,6.49E-03,3.18E-03,1.30E-02,
-2956298.735,5075995.161,2476764.637,2544530.008,169716.107,19.688,-0.011,0.008,0.01,5.48E-03,4.34E-03,1.54E-02,
